customer_id,first_name,last_name,email,age,gender,city,state,country,favorite_nba_team,favorite_players,wnba_team_interest,merch_purchased,total_spent_usd,purchase_frequency,game_attendance,tv_viewing_hours,social_media_engagement,sports_news_engagement,recommendation_score
error: undefined method `first' for nil:NilClass,Danya,Colbeck,dcolbeckl8@cyberchimps.com,54,M,Panama City,FL,United States,Golden State Warriors,Jaylen Brown,Minnesota Lynx,sweatshirts,Dollar,3,6,8.0,32,41,0.75
error: undefined method `first' for nil:NilClass,Kipp,Wooller,kwoollerl9@earthlink.net,39,M,Oakland,CA,United States,Philadelphia 76ers,Jaylen Brown,,socks,Dollar,5,4,8.2,89,43,0.66
error: undefined method `first' for nil:NilClass,Catharine,Billanie,cbillaniela@bloglovin.com,59,F,Saint Paul,MN,United States,Philadelphia 76ers,Donovan Mitchell,Los Angeles Sparks,phone cases,Dollar,1,4,10.2,81,41,0.5
error: undefined method `first' for nil:NilClass,Drake,Keward,dkewardlb@admin.ch,57,M,Honolulu,HI,United States,Golden State Warriors,Kyle Lowry,,backpacks,Dollar,1,2,9.3,69,76,0.32
error: undefined method `first' for nil:NilClass,Hillier,Pietrzyk,hpietrzyklc@godaddy.com,46,M,Boston,MA,United States,Golden State Warriors,Brandon Ingram,Chicago Sky,jerseys,Dollar,5,4,10.8,41,60,0.36
error: undefined method `first' for nil:NilClass,Nana,Mayow,nmayowld@pcworld.com,43,F,Boise,ID,United States,Golden State Warriors,Bam Adebayo,,phone cases,Dollar,4,2,10.9,62,61,0.37
error: undefined method `first' for nil:NilClass,Rowney,Cregeen,rcregeenle@histats.com,80,M,Pittsburgh,PA,United States,Chicago Bulls,Fred VanVleet,,water bottles,Dollar,5,4,7.3,62,50,0.62
error: undefined method `first' for nil:NilClass,Locke,Vereker,lverekerlf@geocities.jp,22,M,Pittsburgh,PA,United States,Chicago Bulls,Anthony Davis,Atlanta Dream,sweatshirts,Dollar,0,1,7.8,69,68,0.64
error: undefined method `first' for nil:NilClass,Anitra,Muffett,amuffettlg@jiathis.com,18,F,Wilkes Barre,PA,United States,Golden State Warriors,Jaylen Brown,Minnesota Lynx,blankets,Dollar,5,5,5.8,48,74,0.42
error: undefined method `first' for nil:NilClass,Balduin,Lindborg,blindborglh@statcounter.com,53,M,Saint Paul,MN,United States,Miami Heat,Jamal Murray,Seattle Storm,keychains,Dollar,6,3,11.6,31,46,0.36
error: undefined method `first' for nil:NilClass,Fey,Allmann,fallmannli@nationalgeographic.com,64,F,Philadelphia,PA,United States,Los Angeles Lakers,D'Angelo Russell,Las Vegas Aces,water bottles,Dollar,3,1,7.7,57,49,0.35
error: undefined method `first' for nil:NilClass,Bernadine,Pusey,bpuseylj@newsvine.com,40,F,Columbus,OH,United States,Golden State Warriors,Shai Gilgeous-Alexander,New York Liberty,sweatshirts,Dollar,3,3,5.1,80,42,0.77
error: undefined method `first' for nil:NilClass,Hedwiga,Verrall,hverralllk@tripod.com,62,F,Canton,OH,United States,Chicago Bulls,Kyrie Irving,Los Angeles Sparks,posters,Dollar,1,0,5.0,44,60,0.36
error: undefined method `first' for nil:NilClass,Shell,Haynesford,shaynesfordll@yellowbook.com,69,F,Mobile,AL,United States,Houston Rockets,Jimmy Butler,Seattle Storm,backpacks,Dollar,3,4,11.9,65,61,0.43
error: undefined method `first' for nil:NilClass,Scottie,Kemmer,skemmerlm@imdb.com,47,M,Vero Beach,FL,United States,Philadelphia 76ers,Kevin Durant,,backpacks,Dollar,4,3,6.5,69,45,0.37
error: undefined method `first' for nil:NilClass,Deana,Parlett,dparlettln@hugedomains.com,75,F,Phoenix,AZ,United States,Golden State Warriors,Bam Adebayo,,sweatshirts,Dollar,2,1,8.8,51,41,0.31
error: undefined method `first' for nil:NilClass,Gawen,McFadyen,gmcfadyenlo@liveinternet.ru,61,M,Pasadena,CA,United States,Miami Heat,Bam Adebayo,Los Angeles Sparks,backpacks,Dollar,3,4,4.9,83,65,0.48
error: undefined method `first' for nil:NilClass,Rebbecca,LaBastida,rlabastidalp@dyndns.org,49,F,Orlando,FL,United States,Philadelphia 76ers,Karl-Anthony Towns,Chicago Sky,socks,Dollar,6,6,11.3,42,70,0.39
error: undefined method `first' for nil:NilClass,Gwenora,Johanssen,gjohanssenlq@guardian.co.uk,35,F,Dallas,TX,United States,Houston Rockets,LeBron James,Minnesota Lynx,jerseys,Dollar,3,3,10.7,58,74,0.61
error: undefined method `first' for nil:NilClass,Karyn,Tumility,ktumilitylr@acquirethisname.com,59,F,San Jose,CA,United States,Golden State Warriors,Ja Morant,,jerseys,Dollar,4,3,11.2,73,63,0.49
error: undefined method `first' for nil:NilClass,Carree,McAughtrie,cmcaughtriels@hubpages.com,62,F,Cleveland,OH,United States,Miami Heat,Rudy Gobert,Las Vegas Aces,jerseys,Dollar,5,2,4.8,50,58,0.56
error: undefined method `first' for nil:NilClass,Dianemarie,Threlkeld,dthrelkeldlt@harvard.edu,60,F,Roanoke,VA,United States,Philadelphia 76ers,DeMar DeRozan,Los Angeles Sparks,hats,Dollar,1,2,6.5,38,51,0.56
error: undefined method `first' for nil:NilClass,Hugibert,Rummin,hrumminlu@trellian.com,50,M,New York City,NY,United States,Denver Nuggets,Julius Randle,New York Liberty,jerseys,Dollar,1,1,10.7,67,58,0.55
error: undefined method `first' for nil:NilClass,Massimiliano,Milkins,mmilkinslv@ihg.com,20,M,Wilmington,DE,United States,Houston Rockets,Nikola Jokic,,water bottles,Dollar,6,4,11.8,70,45,0.4
error: undefined method `first' for nil:NilClass,Godfry,Karslake,gkarslakelw@mozilla.org,59,M,Sacramento,CA,United States,Dallas Mavericks,Dejounte Murray,,hats,Dollar,6,8,8.7,83,61,0.55
error: undefined method `first' for nil:NilClass,Tobi,MacRedmond,tmacredmondlx@skype.com,49,F,New York City,NY,United States,Los Angeles Lakers,Jayson Tatum,New York Liberty,posters,Dollar,6,6,6.8,34,55,0.53
error: undefined method `first' for nil:NilClass,Rollins,Ford,rfordly@dmoz.org,72,M,Asheville,NC,United States,Golden State Warriors,Devin Booker,Las Vegas Aces,sweatshirts,Dollar,5,2,7.4,56,55,0.77
error: undefined method `first' for nil:NilClass,Raine,Ribou,rriboulz@kickstarter.com,41,F,Louisville,KY,United States,Los Angeles Lakers,Ben Simmons,,keychains,Dollar,1,3,8.6,38,57,0.71
error: undefined method `first' for nil:NilClass,Karlens,Beining,kbeiningm0@mozilla.org,38,M,Milwaukee,WI,United States,Denver Nuggets,Damian Lillard,,water bottles,Dollar,3,6,5.9,31,76,0.44
error: undefined method `first' for nil:NilClass,Corry,Usherwood,cusherwoodm1@twitter.com,54,F,San Francisco,CA,United States,Miami Heat,Karl-Anthony Towns,Phoenix Mercury,posters,Dollar,1,0,7.2,82,46,0.64
error: undefined method `first' for nil:NilClass,Arny,Hessenthaler,ahessenthalerm2@ocn.ne.jp,66,M,Newport Beach,CA,United States,Dallas Mavericks,Ben Simmons,Atlanta Dream,blankets,Dollar,6,1,10.6,72,57,0.72
error: undefined method `first' for nil:NilClass,Emilee,Copeland,ecopelandm3@hibu.com,27,F,West Palm Beach,FL,United States,Los Angeles Lakers,Donovan Mitchell,Dallas Wings,socks,Dollar,3,7,10.3,90,48,0.44
error: undefined method `first' for nil:NilClass,Tedd,Thorald,tthoraldm4@intel.com,60,M,Spokane,WA,United States,Miami Heat,Kyrie Irving,Dallas Wings,socks,Dollar,3,2,10.6,60,70,0.6
error: undefined method `first' for nil:NilClass,Mickie,Toderini,mtoderinim5@goo.ne.jp,35,M,Worcester,MA,United States,Denver Nuggets,Donovan Mitchell,,socks,Dollar,1,4,8.9,42,64,0.58
error: undefined method `first' for nil:NilClass,Heinrick,Bloyes,hbloyesm6@arizona.edu,61,M,Madison,WI,United States,Chicago Bulls,Paul George,Minnesota Lynx,hats,Dollar,6,2,7.7,36,74,0.51
error: undefined method `first' for nil:NilClass,Kendricks,Ferroni,kferronim7@webs.com,54,M,Jacksonville,FL,United States,Philadelphia 76ers,Kawhi Leonard,Los Angeles Sparks,sweatshirts,Dollar,5,8,6.0,68,72,0.54
error: undefined method `first' for nil:NilClass,Allister,Pyle,apylem8@wired.com,44,M,Pinellas Park,FL,United States,Miami Heat,Shai Gilgeous-Alexander,Washington Mystics,hats,Dollar,0,5,11.8,33,55,0.73
error: undefined method `first' for nil:NilClass,Colan,Sieb,csiebm9@xing.com,46,M,Kansas City,MO,United States,Golden State Warriors,Julius Randle,Las Vegas Aces,keychains,Dollar,3,1,4.8,34,79,0.74
error: undefined method `first' for nil:NilClass,Hansiain,De Malchar,hdemalcharma@ycombinator.com,62,M,Harrisburg,PA,United States,Los Angeles Lakers,LeBron James,Washington Mystics,blankets,Dollar,0,5,8.4,31,62,0.43
error: undefined method `first' for nil:NilClass,Lisle,Harpham,lharphammb@amazon.co.jp,79,M,Annapolis,MD,United States,Chicago Bulls,Zach LaVine,,water bottles,Dollar,4,6,10.2,57,47,0.34
error: undefined method `first' for nil:NilClass,Lebbie,Kardos,lkardosmc@blogger.com,78,F,Minneapolis,MN,United States,Los Angeles Lakers,Kevin Durant,,backpacks,Dollar,0,1,6.5,84,80,0.48
error: undefined method `first' for nil:NilClass,Therine,Guice,tguicemd@xrea.com,53,F,White Plains,NY,United States,Los Angeles Lakers,Devin Booker,Las Vegas Aces,keychains,Dollar,1,2,10.1,42,50,0.8
error: undefined method `first' for nil:NilClass,Benjamen,Wilderspoon,bwilderspoonme@loc.gov,76,M,Corpus Christi,TX,United States,Houston Rockets,Dejounte Murray,Seattle Storm,keychains,Dollar,1,0,5.0,36,76,0.71
error: undefined method `first' for nil:NilClass,Delila,Eble,deblemf@msu.edu,52,F,Honolulu,HI,United States,Denver Nuggets,Joel Embiid,Minnesota Lynx,blankets,Dollar,2,2,7.8,52,79,0.41
error: undefined method `first' for nil:NilClass,Raphael,Herrema,rherremamg@youku.com,49,M,Salt Lake City,UT,United States,Dallas Mavericks,Zach LaVine,,keychains,Dollar,4,6,11.5,54,63,0.61
error: undefined method `first' for nil:NilClass,Thelma,Benes,tbenesmh@thetimes.co.uk,65,F,Washington,DC,United States,Golden State Warriors,DeMar DeRozan,,sweatshirts,Dollar,0,2,9.5,49,40,0.69
error: undefined method `first' for nil:NilClass,Floria,Vayne,fvaynemi@sciencedaily.com,40,F,Akron,OH,United States,Houston Rockets,Karl-Anthony Towns,,keychains,Dollar,3,6,10.7,34,58,0.8
error: undefined method `first' for nil:NilClass,Georas,O'Loghlen,gologhlenmj@skyrock.com,18,M,Wichita,KS,United States,Houston Rockets,Shai Gilgeous-Alexander,Washington Mystics,backpacks,Dollar,4,6,11.2,75,41,0.69
error: undefined method `first' for nil:NilClass,Sibyl,Satterthwaite,ssatterthwaitemk@thetimes.co.uk,66,M,El Paso,TX,United States,Golden State Warriors,Klay Thompson,Los Angeles Sparks,socks,Dollar,2,5,9.6,74,68,0.77
error: undefined method `first' for nil:NilClass,Carlie,Cops,ccopsml@php.net,68,M,Bronx,NY,United States,Los Angeles Lakers,James Harden,Los Angeles Sparks,keychains,Dollar,0,7,9.9,52,70,0.66
error: undefined method `first' for nil:NilClass,Bethena,Wallwood,bwallwoodmm@goo.ne.jp,54,F,Tulsa,OK,United States,Houston Rockets,Ben Simmons,Los Angeles Sparks,blankets,Dollar,5,2,11.4,52,59,0.49
error: undefined method `first' for nil:NilClass,Winifield,O'Hogertie,wohogertiemn@amazon.co.jp,54,M,Fort Wayne,IN,United States,Miami Heat,Paul George,Atlanta Dream,water bottles,Dollar,1,1,7.9,67,61,0.69
error: undefined method `first' for nil:NilClass,Chere,Fritter,cfrittermo@merriam-webster.com,58,F,Wichita,KS,United States,Miami Heat,Trae Young,Las Vegas Aces,blankets,Dollar,3,6,11.6,61,51,0.81
error: undefined method `first' for nil:NilClass,Payton,Brannan,pbrannanmp@webs.com,25,M,Yonkers,NY,United States,Philadelphia 76ers,Julius Randle,Seattle Storm,sweatshirts,Dollar,4,1,10.6,56,62,0.4
error: undefined method `first' for nil:NilClass,Nicolea,Karmel,nkarmelmq@sogou.com,21,F,Alexandria,VA,United States,Golden State Warriors,Chris Paul,New York Liberty,phone cases,Dollar,3,2,6.6,62,60,0.54
error: undefined method `first' for nil:NilClass,Haywood,Wadge,hwadgemr@phpbb.com,56,M,Grand Rapids,MI,United States,Los Angeles Lakers,Jaylen Brown,Minnesota Lynx,water bottles,Dollar,3,3,8.2,48,70,0.7
error: undefined method `first' for nil:NilClass,Clary,O'Spellissey,cospellisseyms@huffingtonpost.com,52,F,New York City,NY,United States,Boston Celtics,Shai Gilgeous-Alexander,Los Angeles Sparks,backpacks,Dollar,2,6,10.8,39,55,0.77
error: undefined method `first' for nil:NilClass,Sarah,Farrent,sfarrentmt@vistaprint.com,33,F,Jackson,MS,United States,Dallas Mavericks,Zion Williamson,Las Vegas Aces,sweatshirts,Dollar,6,6,4.5,54,46,0.52
error: undefined method `first' for nil:NilClass,Perl,Katte,pkattemu@w3.org,44,F,Alexandria,VA,United States,Golden State Warriors,Rudy Gobert,Minnesota Lynx,backpacks,Dollar,4,7,6.6,82,45,0.43
error: undefined method `first' for nil:NilClass,Quinlan,Risebrow,qrisebrowmv@dion.ne.jp,40,M,Newark,NJ,United States,Miami Heat,Domantas Sabonis,Atlanta Dream,jerseys,Dollar,1,1,6.3,68,65,0.59
error: undefined method `first' for nil:NilClass,Glynn,Bogies,gbogiesmw@webnode.com,38,M,Migrate,KY,United States,Los Angeles Lakers,Bradley Beal,Las Vegas Aces,keychains,Dollar,3,5,4.0,35,61,0.74
error: undefined method `first' for nil:NilClass,Sheila-kathryn,Simoens,ssimoensmx@infoseek.co.jp,41,F,Madison,WI,United States,Dallas Mavericks,Stephen Curry,Los Angeles Sparks,keychains,Dollar,6,0,5.4,40,47,0.33
error: undefined method `first' for nil:NilClass,Andris,Cattenach,acattenachmy@yahoo.com,67,M,Boise,ID,United States,Miami Heat,Donovan Mitchell,,backpacks,Dollar,2,8,11.6,55,62,0.7
error: undefined method `first' for nil:NilClass,Myranda,Gladdish,mgladdishmz@qq.com,49,F,Dayton,OH,United States,Golden State Warriors,Giannis Antetokounmpo,Washington Mystics,blankets,Dollar,3,4,8.4,75,78,0.62
error: undefined method `first' for nil:NilClass,Norris,Physic,nphysicn0@a8.net,70,M,Ocala,FL,United States,Golden State Warriors,Domantas Sabonis,Phoenix Mercury,hats,Dollar,4,3,9.2,82,79,0.71
error: undefined method `first' for nil:NilClass,Laure,Wolfinger,lwolfingern1@rakuten.co.jp,65,F,Amarillo,TX,United States,Los Angeles Lakers,Anthony Davis,Chicago Sky,keychains,Dollar,2,8,11.2,40,49,0.43
error: undefined method `first' for nil:NilClass,Felicdad,Lante,flanten2@ning.com,69,F,Salt Lake City,UT,United States,Dallas Mavericks,Klay Thompson,Phoenix Mercury,keychains,Dollar,6,1,4.0,65,54,0.46
error: undefined method `first' for nil:NilClass,Salvidor,Mineghelli,smineghellin3@census.gov,79,M,Harrisburg,PA,United States,Dallas Mavericks,Ja Morant,Washington Mystics,water bottles,Dollar,3,1,7.4,64,65,0.82
error: undefined method `first' for nil:NilClass,Alvira,Gergher,agerghern4@goo.ne.jp,41,F,Englewood,CO,United States,Golden State Warriors,Jimmy Butler,Los Angeles Sparks,sweatshirts,Dollar,1,2,6.6,50,41,0.65
error: undefined method `first' for nil:NilClass,Shelby,Fiddy,sfiddyn5@mysql.com,36,F,Houston,TX,United States,Chicago Bulls,Ben Simmons,,sweatshirts,Dollar,0,7,7.0,40,57,0.62
error: undefined method `first' for nil:NilClass,Georgie,Edney,gedneyn6@latimes.com,18,F,Nashville,TN,United States,Miami Heat,Luka Doncic,Washington Mystics,posters,Dollar,3,1,10.1,41,42,0.38
error: undefined method `first' for nil:NilClass,Baldwin,Meriguet,bmeriguetn7@quantcast.com,24,M,Indianapolis,IN,United States,Toronto Raptors,Klay Thompson,,backpacks,Dollar,1,8,9.7,53,73,0.79
error: undefined method `first' for nil:NilClass,Judith,Letham,jlethamn8@wikimedia.org,69,F,Denver,CO,United States,Golden State Warriors,Kristaps Porzingis,Dallas Wings,blankets,Dollar,1,3,7.7,75,57,0.43
error: undefined method `first' for nil:NilClass,Lorenza,McKeurtan,lmckeurtann9@goo.gl,25,F,Omaha,NE,United States,Golden State Warriors,Kawhi Leonard,Las Vegas Aces,jerseys,Dollar,1,1,6.5,46,72,0.81
error: undefined method `first' for nil:NilClass,Angelia,Spriggin,asprigginna@de.vu,62,F,Carol Stream,IL,United States,Dallas Mavericks,Kawhi Leonard,Las Vegas Aces,posters,Dollar,2,0,9.8,84,55,0.47
error: undefined method `first' for nil:NilClass,Silvana,Lummis,slummisnb@zdnet.com,41,F,Greenville,SC,United States,Miami Heat,Joel Embiid,Chicago Sky,hats,Dollar,4,2,8.7,73,51,0.68
error: undefined method `first' for nil:NilClass,Ondrea,Petrowsky,opetrowskync@vistaprint.com,60,F,Riverside,CA,United States,Denver Nuggets,Luka Doncic,Washington Mystics,sweatshirts,Dollar,2,6,4.3,68,47,0.34
error: undefined method `first' for nil:NilClass,Garald,Klagges,gklaggesnd@prlog.org,48,M,Denver,CO,United States,Golden State Warriors,Jamal Murray,Washington Mystics,jerseys,Dollar,3,0,10.2,59,72,0.34
error: undefined method `first' for nil:NilClass,Bent,Arnald,barnaldne@bloglines.com,58,M,Gainesville,FL,United States,Los Angeles Lakers,Kawhi Leonard,Chicago Sky,socks,Dollar,0,7,7.7,57,46,0.69
error: undefined method `first' for nil:NilClass,Elva,Startin,estartinnf@lulu.com,18,F,Van Nuys,CA,United States,Philadelphia 76ers,Tobias Harris,Chicago Sky,sweatshirts,Dollar,2,7,7.6,50,43,0.63
error: undefined method `first' for nil:NilClass,Dolli,Loader,dloaderng@github.io,61,F,Birmingham,AL,United States,Chicago Bulls,Kevin Durant,,water bottles,Dollar,4,2,6.3,32,65,0.81
error: undefined method `first' for nil:NilClass,Elnar,Whittington,ewhittingtonnh@mtv.com,18,M,Topeka,KS,United States,Los Angeles Lakers,John Collins,,hats,Dollar,4,0,7.3,39,72,0.66
error: undefined method `first' for nil:NilClass,Angela,Hounson,ahounsonni@walmart.com,19,F,Atlanta,GA,United States,Golden State Warriors,Fred VanVleet,Minnesota Lynx,posters,Dollar,6,4,5.1,57,49,0.6
error: undefined method `first' for nil:NilClass,Innis,Zottoli,izottolinj@upenn.edu,65,M,Cleveland,OH,United States,Philadelphia 76ers,Kyle Lowry,Atlanta Dream,blankets,Dollar,1,1,8.0,46,44,0.41
error: undefined method `first' for nil:NilClass,Gabey,Moggie,gmoggienk@sitemeter.com,57,F,Lancaster,CA,United States,Miami Heat,Karl-Anthony Towns,Seattle Storm,jerseys,Dollar,0,1,7.6,54,44,0.65
error: undefined method `first' for nil:NilClass,Dean,Arnaudet,darnaudetnl@theatlantic.com,38,M,Troy,MI,United States,Dallas Mavericks,Kawhi Leonard,Los Angeles Sparks,blankets,Dollar,2,2,9.1,54,58,0.64
error: undefined method `first' for nil:NilClass,Elias,Owen,eowennm@patch.com,72,M,Bethesda,MD,United States,Philadelphia 76ers,Ben Simmons,Las Vegas Aces,phone cases,Dollar,4,7,11.4,72,63,0.55
error: undefined method `first' for nil:NilClass,Tam,Bengall,tbengallnn@elegantthemes.com,46,M,Washington,DC,United States,Golden State Warriors,Nikola Jokic,Chicago Sky,socks,Dollar,2,4,6.6,35,78,0.59
error: undefined method `first' for nil:NilClass,Samuele,Davies,sdaviesno@cdbaby.com,36,M,Anchorage,AK,United States,Golden State Warriors,Domantas Sabonis,,jerseys,Dollar,4,3,5.0,87,67,0.41
error: undefined method `first' for nil:NilClass,Regina,Fenlon,rfenlonnp@fotki.com,43,F,Brooklyn,NY,United States,Los Angeles Lakers,DeMar DeRozan,,jerseys,Dollar,1,1,8.7,46,42,0.52
error: undefined method `first' for nil:NilClass,Lemuel,Monini,lmonininq@github.com,32,M,Odessa,TX,United States,Houston Rockets,Fred VanVleet,Washington Mystics,phone cases,Dollar,3,8,5.3,47,64,0.5
error: undefined method `first' for nil:NilClass,Leoline,Canto,lcantonr@infoseek.co.jp,61,F,Houston,TX,United States,Miami Heat,Nikola Jokic,,sweatshirts,Dollar,3,0,11.4,87,48,0.45
error: undefined method `first' for nil:NilClass,Ezra,Winchurst,ewinchurstns@people.com.cn,35,M,Spokane,WA,United States,Philadelphia 76ers,LeBron James,,backpacks,Dollar,3,6,8.1,71,58,0.38
error: undefined method `first' for nil:NilClass,Gretel,Jelliman,gjellimannt@ebay.com,58,F,Bloomington,IN,United States,Denver Nuggets,Zion Williamson,New York Liberty,jerseys,Dollar,2,2,7.7,78,42,0.35
error: undefined method `first' for nil:NilClass,Salomone,Traut,strautnu@ning.com,66,M,Wilmington,NC,United States,Los Angeles Lakers,Devin Booker,Chicago Sky,hats,Dollar,4,2,4.7,64,54,0.59
error: undefined method `first' for nil:NilClass,Emelia,Newlove,enewlovenv@ftc.gov,45,F,Springfield,IL,United States,Los Angeles Lakers,LeBron James,Atlanta Dream,phone cases,Dollar,6,7,7.5,57,53,0.59
error: undefined method `first' for nil:NilClass,Lula,Canto,lcantonw@mozilla.com,37,F,Dallas,TX,United States,Boston Celtics,Jamal Murray,Minnesota Lynx,hats,Dollar,6,8,11.2,34,72,0.78
error: undefined method `first' for nil:NilClass,Louise,Tuttle,ltuttlenx@vimeo.com,24,F,Fort Lauderdale,FL,United States,Los Angeles Lakers,Kevin Durant,Minnesota Lynx,posters,Dollar,2,6,9.9,78,72,0.43
error: undefined method `first' for nil:NilClass,Kelcie,Paslow,kpaslowny@livejournal.com,75,F,Saint Louis,MO,United States,Philadelphia 76ers,James Harden,Los Angeles Sparks,sweatshirts,Dollar,3,0,7.5,57,65,0.69
error: undefined method `first' for nil:NilClass,Pinchas,Parradine,pparradinenz@msu.edu,79,M,San Jose,CA,United States,Philadelphia 76ers,D'Angelo Russell,,phone cases,Dollar,4,2,5.0,31,77,0.81
error: undefined method `first' for nil:NilClass,Levin,Battman,lbattmano0@t-online.de,43,M,Schenectady,NY,United States,Toronto Raptors,Giannis Antetokounmpo,Las Vegas Aces,posters,Dollar,0,0,10.8,65,50,0.54
error: undefined method `first' for nil:NilClass,Stephine,Leppingwell,sleppingwello1@home.pl,24,F,Pocatello,ID,United States,Los Angeles Lakers,John Collins,Seattle Storm,water bottles,Dollar,5,8,10.2,53,80,0.65
error: undefined method `first' for nil:NilClass,Talyah,Fairy,tfairyo2@ihg.com,64,F,Melbourne,FL,United States,Denver Nuggets,Pascal Siakam,Las Vegas Aces,phone cases,Dollar,5,3,10.2,58,46,0.52
error: undefined method `first' for nil:NilClass,Joellyn,Cookney,jcookneyo3@dyndns.org,39,F,Hartford,CT,United States,Boston Celtics,Jayson Tatum,Las Vegas Aces,hats,Dollar,1,8,11.8,85,77,0.39
error: undefined method `first' for nil:NilClass,Eirena,McFetridge,emcfetridgeo4@prlog.org,35,F,Norfolk,VA,United States,Dallas Mavericks,Bradley Beal,Washington Mystics,posters,Dollar,0,7,10.5,48,43,0.32
error: undefined method `first' for nil:NilClass,Ruthy,Hunday,rhundayo5@imageshack.us,79,F,Syracuse,NY,United States,Chicago Bulls,Jamal Murray,,socks,Dollar,3,6,10.9,44,69,0.72
error: undefined method `first' for nil:NilClass,Leigh,Tippetts,ltippettso6@bbc.co.uk,67,M,Louisville,KY,United States,Dallas Mavericks,Rudy Gobert,Las Vegas Aces,blankets,Dollar,3,0,4.8,61,57,0.5
error: undefined method `first' for nil:NilClass,Alvera,Luto,alutoo7@whitehouse.gov,21,F,Alpharetta,GA,United States,Golden State Warriors,LeBron James,Las Vegas Aces,jerseys,Dollar,2,4,5.6,43,73,0.81
error: undefined method `first' for nil:NilClass,Kenon,Brugsma,kbrugsmao8@themeforest.net,78,M,Anderson,IN,United States,Miami Heat,Fred VanVleet,,posters,Dollar,5,3,9.8,57,58,0.76
error: undefined method `first' for nil:NilClass,Zacharie,Castanho,zcastanhoo9@ed.gov,80,M,San Antonio,TX,United States,Los Angeles Lakers,Bam Adebayo,Chicago Sky,water bottles,Dollar,2,0,9.8,64,66,0.74
error: undefined method `first' for nil:NilClass,Jarrid,Rodolphe,jrodolpheoa@nasa.gov,63,M,Orange,CA,United States,Dallas Mavericks,Domantas Sabonis,,phone cases,Dollar,0,3,9.1,50,43,0.43
error: undefined method `first' for nil:NilClass,Erskine,Stickles,esticklesob@unblog.fr,65,M,Naples,FL,United States,Los Angeles Lakers,Shai Gilgeous-Alexander,Los Angeles Sparks,water bottles,Dollar,3,4,9.9,88,73,0.43
error: undefined method `first' for nil:NilClass,Barnie,Bullimore,bbullimoreoc@alexa.com,62,M,Houston,TX,United States,Houston Rockets,Kyle Lowry,,posters,Dollar,1,1,5.9,85,49,0.75
error: undefined method `first' for nil:NilClass,Nathaniel,Garriock,ngarriockod@hexun.com,25,M,Roanoke,VA,United States,Chicago Bulls,Jimmy Butler,,water bottles,Dollar,2,3,11.4,55,78,0.8
error: undefined method `first' for nil:NilClass,Roy,Vanelli,rvanellioe@networkadvertising.org,68,M,Saint Louis,MO,United States,Dallas Mavericks,CJ McCollum,Minnesota Lynx,posters,Dollar,0,7,8.0,46,51,0.5
error: undefined method `first' for nil:NilClass,Brenna,Styan,bstyanof@rediff.com,24,F,Salt Lake City,UT,United States,Golden State Warriors,Anthony Davis,Seattle Storm,sweatshirts,Dollar,5,4,7.3,63,77,0.45
error: undefined method `first' for nil:NilClass,Stanislaus,Dalziel,sdalzielog@hatena.ne.jp,21,M,Torrance,CA,United States,Houston Rockets,Jayson Tatum,Minnesota Lynx,socks,Dollar,6,7,8.1,75,41,0.49
error: undefined method `first' for nil:NilClass,Dewitt,Roakes,droakesoh@foxnews.com,77,M,Fort Lauderdale,FL,United States,Philadelphia 76ers,Myles Turner,,socks,Dollar,0,3,6.2,30,56,0.44
error: undefined method `first' for nil:NilClass,Iggy,Lindback,ilindbackoi@google.pl,34,M,Albany,NY,United States,Philadelphia 76ers,Deandre Ayton,Los Angeles Sparks,socks,Dollar,6,8,10.2,39,58,0.37
error: undefined method `first' for nil:NilClass,Saba,Sussans,ssussansoj@mail.ru,59,F,Jamaica,NY,United States,Golden State Warriors,Dejounte Murray,Washington Mystics,water bottles,Dollar,1,8,7.7,66,80,0.35
error: undefined method `first' for nil:NilClass,Ashley,Ambrosoni,aambrosoniok@barnesandnoble.com,42,M,Odessa,TX,United States,Miami Heat,Zach LaVine,,socks,Dollar,2,4,5.6,70,75,0.79
error: undefined method `first' for nil:NilClass,Derby,Tomala,dtomalaol@instagram.com,65,M,El Paso,TX,United States,Los Angeles Lakers,Stephen Curry,Atlanta Dream,hats,Dollar,0,8,10.6,49,52,0.47
error: undefined method `first' for nil:NilClass,Ruthi,Robbie,rrobbieom@dagondesign.com,36,F,Washington,DC,United States,Dallas Mavericks,Deandre Ayton,Las Vegas Aces,blankets,Dollar,3,4,7.2,53,42,0.65
error: undefined method `first' for nil:NilClass,Daron,Proughten,dproughtenon@technorati.com,69,M,Saint Paul,MN,United States,Philadelphia 76ers,Devin Booker,Phoenix Mercury,phone cases,Dollar,3,3,11.5,50,73,0.39
error: undefined method `first' for nil:NilClass,Farand,Seaborne,fseaborneoo@stanford.edu,32,F,Henderson,NV,United States,Dallas Mavericks,Kristaps Porzingis,,backpacks,Dollar,0,8,8.5,37,74,0.48
error: undefined method `first' for nil:NilClass,Terra,Hazell,thazellop@oakley.com,44,F,Sioux City,IA,United States,Chicago Bulls,Devin Booker,,socks,Dollar,4,4,8.6,76,77,0.57
error: undefined method `first' for nil:NilClass,Annabela,Pringour,apringouroq@mit.edu,64,F,Akron,OH,United States,Golden State Warriors,Jamal Murray,Chicago Sky,jerseys,Dollar,2,1,8.9,57,64,0.39
